alg	cnt	n	e	m	k	pf	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	nr	|a|	|b|	r	H	k	md	pr	bf	dist	seeds	matches	expanded	explored	dbl	ret	band	precom	align	prune	dist		m_pat	m_exp
pa	10	100000	0.01	0	7	1.0	6.1757	0:00:06	22.04	34.07	15.40	16.04	0.00	0.00	79.99	5.17	10	100000	99999	0.00	GapSeed	7	0	1		Gap	14285	100822	100412	102326	5	1630	1.02	45.28	541.01	526.77	910	891		
pa	10	100000	0.01	0	8	0.4	0.6406	0:00:00	20.98	32.03	14.40	15.04	0.00	0.00	0.00	0.23	10	100000	99999	0.00	GapSeed	8	0	1		Gap	12500	30863	100425	102350	12	1713	1.02	17.21	17.21	3.88	910	887		
pa	10	100000	0.01	0	8	0.8	0.6387	0:00:00	20.79	31.80	14.17	14.82	0.00	0.00	0.00	0.24	10	100000	99999	0.00	GapSeed	8	0	1		Gap	12500	30863	100424	102348	12	1708	1.02	17.08	19.09	6.83	910	887		
pa	10	100000	0.01	0	8	1.0	1.1132	0:00:01	20.77	31.57	14.13	14.78	0.00	0.00	46.66	0.75	10	100000	99999	0.00	GapSeed	8	0	1		Gap	12500	30863	100424	102348	12	1708	1.02	20.32	63.35	51.18	910	887		
pa	10	100000	0.01	0	9	0.4	0.5398	0:00:00	20.78	31.34	14.20	14.85	0.00	0.00	0.00	0.24	10	100000	99999	0.00	GapSeed	9	0	1		Gap	11111	14556	100438	102380	8	1741	1.02	11.11	15.22	3.15	910	884		
pa	10	100000	0.01	0	9	0.8	0.4906	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	9	0	1		Gap	11111	14556	100438	102379	8	1730	1.02	10.24	14.00	4.52	910	884		
pa	10	100000	0.01	0	9	1.0	0.5607	0:00:00	19.86	31.26	13.40	14.04	0.00	0.00	0.00	0.28	10	100000	99999	0.00	GapSeed	9	0	1		Gap	11111	14556	100437	102378	8	1729	1.02	10.46	20.11	10.77	910	884		
pa	10	100000	0.01	0	10	0.4	0.5438	0:00:00	21.53	32.00	14.88	15.54	0.00	0.00	0.00	0.22	10	100000	99999	0.00	GapSeed	10	0	1		Gap	10000	10134	100453	102409	10	1766	1.02	9.09	13.20	2.75	910	883		
pa	10	100000	0.01	0	10	0.8	0.5073	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	10	0	1		Gap	10000	10134	100453	102408	10	1756	1.02	9.22	13.87	4.16	910	883		
pa	10	100000	0.01	0	10	1.0	0.5331	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	10	0	1		Gap	10000	10134	100452	102407	10	1755	1.02	9.03	14.99	5.92	910	883		
pa	10	100000	0.01	0	11	0.4	0.4850	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	11	0	1		Gap	9090	8494	100477	102455	17	1815	1.02	8.04	12.18	2.44	910	879		
pa	10	100000	0.01	0	11	0.8	0.4778	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	11	0	1		Gap	9090	8494	100476	102453	17	1792	1.02	7.99	12.82	3.65	910	879		
pa	10	100000	0.01	0	11	1.0	0.4771	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	11	0	1		Gap	9090	8494	100475	102452	17	1790	1.02	8.07	14.59	4.64	910	879		
pa	10	100000	0.01	0	15	0.4	0.4234	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	15	0	1		Gap	6666	5854	100548	102593	16	1985	1.03	5.41	9.77	1.51	910	867		
pa	10	100000	0.01	0	15	0.8	0.4350	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	15	0	1		Gap	6666	5854	100542	102583	16	1902	1.03	5.88	11.25	2.57	910	867		
pa	10	100000	0.01	0	15	1.0	0.4453	0:00:00	2.84	7.10	0.46	0.73	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	15	0	1		Gap	6666	5854	100541	102581	16	1885	1.03	5.91	11.39	2.91	910	867		
pa	10	100000	0.01	0	20	0.4	0.4155	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	20	0	1		Gap	5000	4192	100658	102798	26	2447	1.03	5.01	9.52	1.13	910	850		
pa	10	100000	0.01	0	20	0.8	0.4153	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	20	0	1		Gap	5000	4192	100642	102770	26	2141	1.03	4.55	9.50	1.71	910	850		
pa	10	100000	0.01	0	20	1.0	0.4204	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	10	100000	99999	0.00	GapSeed	20	0	1		Gap	5000	4192	100640	102767	26	2085	1.03	4.82	10.16	2.13	910	850		
pa	10	100000	0.01	0	32	0.4	120.8825	0:02:00	8127.95	13304.50	8121.12	8121.78	0.00	0.00	87.62	106.14	
pa	10	100000	0.01	0	32	0.8	120.9379	0:02:00	8109.06	13286.37	8102.64	8103.29	0.00	0.00	88.79	107.64	
pa	10	100000	0.01	0	32	1.0	120.7567	0:02:00	8101.88	13278.61	8095.16	8095.80	0.00	0.00	87.70	106.07	
pa	10	100000	0.05	0	6	0.4	2.7171	0:00:02	53.78	67.73	48.16	49.60	0.00	0.00	60.71	1.74	10	100000	99991	0.00	GapSeed	6	0	1		Gap	16666	419421	104074	115074	144	23009	1.15	137.79	83.10	57.09	4417	4007		
pa	10	100000	0.05	0	6	0.8	5.2061	0:00:05	51.53	65.43	45.05	46.79	0.00	0.00	70.31	3.88	10	100000	99991	0.00	GapSeed	6	0	1		Gap	16666	419421	103799	114653	144	19038	1.15	139.30	347.07	324.60	4417	4007		
pa	10	100000	0.05	0	6	1.0	62.5552	0:01:02	40.70	59.20	37.80	37.97	6.04	0.00	65.96	41.43	10	100000	99991	0.00	GapSeed	6	0	1		Gap	16666	419421	103749	114578	143	18300	1.15	122.43	6090.72	5870.75	4417	4007		
pa	10	100000	0.05	0	7	0.4	0.8502	0:00:00	31.99	43.39	25.71	27.42	0.00	0.00	0.00	0.24	10	100000	99991	0.00	GapSeed	7	0	1		Gap	14285	97973	105218	116964	176	28496	1.17	31.55	24.72	5.70	4417	3932		
pa	10	100000	0.05	0	7	0.8	1.5158	0:00:01	29.09	40.21	24.98	26.12	70.59	0.00	0.00	0.32	10	100000	99991	0.00	GapSeed	7	0	1		Gap	14285	97973	104636	116080	174	22017	1.16	37.55	39.09	17.75	4417	3932		
pa	10	100000	0.05	0	7	1.0	3.5500	0:00:03	29.67	40.72	22.95	24.68	0.00	0.00	54.09	2.10	10	100000	99991	0.00	GapSeed	7	0	1		Gap	14285	97973	104538	115933	173	20776	1.16	40.63	286.68	261.66	4417	3932		
pa	10	100000	0.05	0	8	0.4	0.5704	0:00:00	30.03	40.52	23.48	25.29	0.00	0.00	0.00	0.29	10	100000	99991	0.00	GapSeed	8	0	1		Gap	12500	28047	106627	119228	224	34806	1.19	13.32	19.60	2.62	4417	3867		
pa	10	100000	0.05	0	8	0.8	0.8004	0:00:00	19.87	30.19	13.18	14.98	0.00	0.00	0.00	0.08	10	100000	99991	0.00	GapSeed	8	0	1		Gap	12500	28047	105686	117806	220	25913	1.18	17.59	26.03	4.72	4417	3867		
pa	10	100000	0.05	0	8	1.0	0.9351	0:00:00	18.53	29.01	12.91	14.37	0.00	0.00	0.00	0.15	10	100000	99991	0.00	GapSeed	8	0	1		Gap	12500	28047	105493	117518	220	23908	1.18	16.03	42.59	20.85	4417	3867		
pa	10	100000	0.05	0	9	0.4	0.5150	0:00:00	2.75	7.10	0.16	1.14	0.00	0.00	0.00	0.00	10	100000	99991	0.00	GapSeed	9	0	1		Gap	11111	11869	108719	122440	276	44181	1.22	7.25	18.56	1.93	4417	3791		
pa	10	100000	0.05	0	9	0.8	0.8469	0:00:00	15.32	29.25	9.44	11.14	0.00	0.00	0.00	0.06	10	100000	99991	0.00	GapSeed	9	0	1		Gap	11111	11869	106942	119807	269	30658	1.20	10.21	26.92	3.47	4417	3791		
pa	10	100000	0.05	0	9	1.0	3.8217	0:00:03	16.35	33.00	15.88	16.00	7.79	0.00	41.15	1.76	10	100000	99991	0.00	GapSeed	9	0	1		Gap	11111	11869	106677	119408	268	28121	1.19	22.13	248.10	7.32	4417	3791		
pa	10	100000	0.05	0	10	0.4	0.6613	0:00:00	27.28	37.71	21.58	23.11	0.00	0.00	0.00	0.13	10	100000	99991	0.00	GapSeed	10	0	1		Gap	10000	7548	112330	127769	310	59245	1.28	6.05	21.84	1.69	4417	3706		
pa	10	100000	0.05	0	10	0.8	0.6342	0:00:00	19.08	29.50	13.14	13.90	0.00	0.00	0.00	0.14	10	100000	99991	0.00	GapSeed	10	0	1		Gap	10000	7548	108582	122358	294	36857	1.22	9.42	23.43	2.51	4417	3706		
pa	10	100000	0.05	0	10	1.0	0.7936	0:00:00	17.64	28.24	11.23	13.06	0.00	0.00	0.00	0.04	10	100000	99991	0.00	GapSeed	10	0	1		Gap	10000	7548	108083	121627	293	33296	1.22	7.41	26.25	6.31	4417	3706		
pa	10	100000	0.05	0	11	0.8	0.7031	0:00:00	24.57	36.20	18.07	19.87	0.00	0.00	0.00	0.11	10	100000	99991	0.00	GapSeed	11	0	1		Gap	9090	5953	110839	125766	353	44502	1.26	6.29	24.61	2.53	4417	3641		
pa	10	100000	0.05	0	11	1.0	0.8384	0:00:00	17.69	28.30	12.20	13.65	0.00	0.00	0.00	0.10	10	100000	99991	0.00	GapSeed	11	0	1		Gap	9090	5953	109956	124498	349	39100	1.24	12.58	33.90	4.16	4417	3641		
pa	10	100000	0.05	0	15	0.8	0.7560	0:00:00	26.30	37.43	19.86	21.65	0.00	0.00	0.00	0.11	10	100000	99991	0.00	GapSeed	15	0	1		Gap	6666	3512	132970	156257	558	116827	1.56	3.78	36.85	2.64	4417	3352		
pa	10	100000	0.05	0	15	1.0	0.6133	0:00:00	25.98	37.26	20.44	21.98	0.00	0.00	0.00	0.20	10	100000	99991	0.00	GapSeed	15	0	1		Gap	6666	3512	125565	146500	526	88426	1.47	3.68	27.86	1.90	4417	3352		
pa	10	100000	0.05	0	20	0.8	6.0656	0:00:06	48.12	59.31	42.48	44.03	65.59	0.00	64.81	4.25	10	100000	99991	0.00	GapSeed	20	0	1		Gap	5000	2096	874919	1015706	3758	2067143	10.16	2.95	537.10	2.83	4417	3038		
pa	10	100000	0.05	0	20	1.0	1.5903	0:00:01	34.72	45.89	27.90	29.72	0.00	0.00	26.06	0.57	10	100000	99991	0.00	GapSeed	20	0	1		Gap	5000	2096	298081	355526	1447	541747	3.56	2.91	128.45	1.65	4417	3038		
pa	10	100000	0.2	0	6	1.0	69.6104	0:01:09	93.45	107.52	86.87	87.58	0.00	0.00	64.68	45.27	10	100000	99979	0.00	GapSeed	6	0	1		Gap	16666	413415	1862152	2161845	25116	5843060	21.62	137.66	6788.89	5534.90	15706	10799		
pa	10	100000	0.2	1	7	1.0	120.2790	0:02:00	311.86	388.28	305.30	306.03	0.00	0.00	86.98	104.88	
pa	10	100000	0.2	1	8	1.0	70.9007	0:01:10	126.63	151.30	119.78	120.48	0.00	0.00	63.08	44.97	10	100000	99979	0.00	GapSeed	8	1	1		Gap	12500	1111590	173798	238072	3863	237312	2.38	575.21	6436.40	6331.03	15706	13810		
pa	10	100000	0.2	1	9	1.0	6.1696	0:00:06	72.73	92.58	66.16	66.88	0.00	0.00	85.27	5.52	10	100000	99979	0.00	GapSeed	9	1	1		Gap	11111	289326	220805	299514	5549	389582	3.00	181.29	401.00	284.93	15706	13389		
pa	10	100000	0.2	1	10	1.0	3.2914	0:00:03	61.80	72.42	55.28	56.00	0.00	0.00	79.29	2.85	10	100000	99979	0.00	GapSeed	10	1	1		Gap	10000	82380	321643	424646	8619	729915	4.25	85.13	214.57	40.13	15706	12969		
pa	10	100000	0.2	1	11	1.0	4.6767	0:00:04	69.98	80.39	63.29	64.01	0.00	0.00	77.40	3.86	10	100000	99979	0.00	GapSeed	11	1	1		Gap	9090	28514	605084	758709	16573	1808401	7.59	58.68	380.40	16.76	15706	12535		
pa	3	300000	0.01	0	7	0.4	2.3978	0:00:02	78.39	103.74	74.11	75.15	70.61	0.00	43.39	1.35	3	300000	299963	0.00	GapSeed	7	0	1		Gap	42857	824777	301219	306963	9	5459	1.02	372.03	136.23	83.73	2723	2655		
pa	3	300000	0.01	0	7	0.8	2.4490	0:00:02	78.54	102.29	73.96	74.98	0.00	0.00	64.53	1.74	3	300000	299963	0.00	GapSeed	7	0	1		Gap	42857	824777	301215	306957	9	5406	1.02	314.66	366.45	323.53	2723	2655		
pa	3	300000	0.01	0	7	1.0	70.5066	0:01:10	80.84	103.22	80.98	81.10	6.75	0.00	62.96	44.60	3	300000	299963	0.00	GapSeed	7	0	1		Gap	42857	824777	301214	306956	9	5392	1.02	323.06	23061.15	22873.79	2723	2655		
pa	3	300000	0.01	0	8	0.4	0.8277	0:00:00	63.94	77.18	57.15	57.78	0.00	0.00	0.00	0.24	3	300000	299963	0.00	GapSeed	8	0	1		Gap	37500	207207	301274	307065	26	5532	1.02	112.82	61.56	18.00	2723	2648		
pa	3	300000	0.01	0	8	0.8	0.7602	0:00:00	48.51	62.71	41.88	42.61	0.00	0.00	0.00	0.25	3	300000	299963	0.00	GapSeed	8	0	1		Gap	37500	207207	301272	307061	26	5456	1.02	91.43	65.08	31.32	2723	2648		
pa	3	300000	0.01	0	8	1.0	3.0209	0:00:03	53.15	67.49	46.67	47.29	0.00	0.00	68.17	2.33	3	300000	299963	0.00	GapSeed	8	0	1		Gap	37500	207207	301270	307058	26	5440	1.02	86.62	839.78	809.78	2723	2648		
pa	3	300000	0.01	0	9	0.4	0.4647	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	9	0	1		Gap	33333	69058	301298	307116	26	5676	1.02	42.32	42.21	13.67	2723	2637		
pa	3	300000	0.01	0	9	0.8	0.7398	0:00:00	42.49	55.75	38.38	39.35	0.00	0.00	0.00	0.10	3	300000	299963	0.00	GapSeed	9	0	1		Gap	33333	69058	301294	307110	26	5522	1.02	67.24	55.05	17.18	2723	2637		
pa	3	300000	0.01	0	9	1.0	0.8455	0:00:00	45.00	59.75	40.57	41.62	0.00	0.00	0.00	0.25	3	300000	299963	0.00	GapSeed	9	0	1		Gap	33333	69058	301292	307106	26	5496	1.02	63.69	126.89	90.34	2723	2637		
pa	3	300000	0.01	0	10	0.4	0.5031	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	10	0	1		Gap	30000	36179	301363	307248	31	5845	1.02	39.00	42.95	9.52	2723	2626		
pa	3	300000	0.01	0	10	0.8	0.5941	0:00:00	45.17	59.53	40.96	42.00	0.00	0.00	0.00	0.22	3	300000	299963	0.00	GapSeed	10	0	1		Gap	30000	36179	301360	307242	31	5576	1.02	53.92	51.81	15.41	2723	2626		
pa	3	300000	0.01	0	10	1.0	0.5801	0:00:00	44.76	58.93	38.11	38.74	0.00	0.00	0.00	0.24	3	300000	299963	0.00	GapSeed	10	0	1		Gap	30000	36179	301358	307238	31	5535	1.02	38.76	64.43	27.49	2723	2626		
pa	3	300000	0.01	0	11	0.4	0.5411	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	11	0	1		Gap	27272	26812	301422	307373	29	6171	1.02	36.00	46.89	12.28	2723	2616		
pa	3	300000	0.01	0	11	0.8	0.4744	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	11	0	1		Gap	27272	26812	301413	307357	29	5768	1.02	28.55	39.06	10.84	2723	2616		
pa	3	300000	0.01	0	11	1.0	0.4088	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	11	0	1		Gap	27272	26812	301412	307356	29	5704	1.02	26.01	35.72	12.88	2723	2616		
pa	3	300000	0.01	0	15	0.4	0.5443	0:00:00	55.64	66.09	51.03	52.05	0.00	0.00	0.00	0.20	3	300000	299963	0.00	GapSeed	15	0	1		Gap	20000	17587	301663	307822	54	8027	1.03	28.51	39.20	6.18	2723	2572		
pa	3	300000	0.01	0	15	0.8	0.9453	0:00:00	25.00	37.88	22.21	22.82	50.08	0.00	0.00	0.31	3	300000	299963	0.00	GapSeed	15	0	1		Gap	20000	17587	301650	307801	54	6769	1.03	27.19	41.14	9.19	2723	2572		
pa	3	300000	0.01	0	15	1.0	0.5583	0:00:00	41.67	55.77	37.22	38.18	0.00	0.00	0.00	0.15	3	300000	299963	0.00	GapSeed	15	0	1		Gap	20000	17587	301637	307782	54	6499	1.03	31.77	49.70	13.31	2723	2572		
pa	3	300000	0.01	0	20	0.4	0.4525	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	20	0	1		Gap	15000	12598	302036	308485	111	9919	1.03	22.34	34.08	3.94	2723	2535		
pa	3	300000	0.01	0	20	0.8	0.3737	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	20	0	1		Gap	15000	12598	301982	308400	111	8398	1.03	16.69	28.95	4.94	2723	2535		
pa	3	300000	0.01	0	20	1.0	0.3703	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	3	300000	299963	0.00	GapSeed	20	0	1		Gap	15000	12598	301971	308384	111	7949	1.03	17.54	30.28	6.01	2723	2535		
pa	3	300000	0.01	0	32	0.4	18.1895	0:00:18	27766.14	49194.55	27966.14	27966.73	0.00	0.00	74.54	13.87	
pa	3	300000	0.01	0	32	0.8	34.6935	0:00:34	32233.24	49194.55	32906.87	32906.91	0.62	0.00	54.43	19.21	
pa	3	300000	0.01	0	32	1.0	43.9298	0:00:43	29264.00	49194.55	30063.43	30063.45	0.70	0.00	45.02	20.11	
pa	3	300000	0.05	0	7	0.4	1.8072	0:00:01	112.44	140.04	105.70	106.65	0.00	0.00	57.58	1.27	3	300000	300149	0.00	GapSeed	7	0	1		Gap	42857	817330	315253	350124	535	98504	1.17	322.61	149.05	74.44	13164	11747		
pa	3	300000	0.05	0	7	0.8	2.8103	0:00:02	113.73	141.32	106.99	108.76	0.00	0.00	77.11	2.43	3	300000	300149	0.00	GapSeed	7	0	1		Gap	42857	817330	313637	347681	530	77481	1.16	317.20	504.59	425.46	13164	11747		
pa	3	300000	0.05	0	7	1.0	32.0613	0:00:32	103.88	131.68	97.30	98.95	0.00	0.00	47.60	15.50	3	300000	300149	0.00	GapSeed	7	0	1		Gap	42857	817330	313359	347251	529	71698	1.16	314.82	10257.99	10167.99	13164	11747		
pa	3	300000	0.05	0	8	0.4	0.8438	0:00:00	75.16	87.30	68.40	69.42	0.00	0.00	0.00	0.26	3	300000	300149	0.00	GapSeed	8	0	1		Gap	37500	198743	319302	356646	649	121380	1.19	99.26	88.52	14.68	13164	11560		
pa	3	300000	0.05	0	8	0.8	0.9187	0:00:00	63.88	78.93	57.17	58.16	0.00	0.00	0.00	0.23	3	300000	300149	0.00	GapSeed	8	0	1		Gap	37500	198743	316425	352325	640	89834	1.17	99.29	109.60	36.64	13164	11560		
pa	3	300000	0.05	0	8	1.0	1.9918	0:00:01	50.99	63.48	44.16	45.09	0.00	0.00	52.71	1.30	3	300000	300149	0.00	GapSeed	8	0	1		Gap	37500	198743	315943	351602	638	83640	1.17	103.50	465.44	372.53	13164	11560		
pa	3	300000	0.05	0	9	0.4	0.6865	0:00:00	75.96	86.29	69.05	70.04	0.00	0.00	0.00	0.23	3	300000	300149	0.00	GapSeed	9	0	1		Gap	33333	61190	325752	366517	776	157718	1.22	45.42	86.75	8.36	13164	11280		
pa	3	300000	0.05	0	9	0.8	0.7373	0:00:00	43.38	53.77	36.62	37.56	0.00	0.00	0.00	0.23	3	300000	300149	0.00	GapSeed	9	0	1		Gap	33333	61190	320377	358587	760	107206	1.19	49.61	93.34	19.06	13164	11280		
pa	3	300000	0.05	0	9	1.0	0.8177	0:00:00	37.98	48.50	31.30	32.29	0.00	0.00	0.00	0.24	3	300000	300149	0.00	GapSeed	9	0	1		Gap	33333	61190	319468	357255	757	98280	1.19	52.90	127.47	40.79	13164	11280		
pa	3	300000	0.05	0	10	0.4	0.6571	0:00:00	78.09	88.59	71.53	73.24	0.00	0.00	0.00	0.25	3	300000	300149	0.00	GapSeed	10	0	1		Gap	30000	28453	333967	378926	944	202149	1.26	33.68	95.09	6.86	13164	11092		
pa	3	300000	0.05	0	10	0.8	0.6631	0:00:00	26.50	78.91	13.34	14.35	0.00	0.00	0.00	0.26	3	300000	300149	0.00	GapSeed	10	0	1		Gap	30000	28453	325048	365944	925	127053	1.22	37.83	86.97	10.53	13164	11092		
pa	3	300000	0.05	0	10	1.0	0.7256	0:00:00	39.82	50.54	33.18	34.13	0.00	0.00	0.00	0.21	3	300000	300149	0.00	GapSeed	10	0	1		Gap	30000	28453	323611	363824	918	113779	1.21	38.96	98.40	15.87	13164	11092		
pa	3	300000	0.05	0	11	0.8	0.6036	0:00:00	65.59	78.42	58.82	59.90	0.00	0.00	0.00	0.26	3	300000	300149	0.00	GapSeed	11	0	1		Gap	27272	19190	330875	374744	1032	152948	1.25	28.09	87.83	9.57	13164	10871		
pa	3	300000	0.05	0	11	1.0	0.6557	0:00:00	26.75	78.80	12.04	13.02	0.00	0.00	0.00	0.25	3	300000	300149	0.00	GapSeed	11	0	1		Gap	27272	19190	328726	371600	1022	135032	1.24	32.58	90.03	11.09	13164	10871		
pa	3	300000	0.05	0	15	0.8	0.7247	0:00:00	69.69	84.62	63.01	63.98	0.00	0.00	0.00	0.24	3	300000	300149	0.00	GapSeed	15	0	1		Gap	20000	10526	386772	452771	1691	389005	1.51	18.80	127.46	5.92	13164	10034		
pa	3	300000	0.05	0	15	1.0	0.6813	0:00:00	56.52	66.86	49.83	51.57	0.00	0.00	0.00	0.25	3	300000	300149	0.00	GapSeed	15	0	1		Gap	20000	10526	370780	431373	1632	299632	1.44	21.69	116.05	6.85	13164	10034		
pa	3	300000	0.05	0	20	0.8	5.8805	0:00:05	135.34	148.09	129.11	130.11	0.00	0.00	80.27	4.98	3	300000	300149	0.00	GapSeed	20	0	1		Gap	15000	6328	2740538	3157221	11517	8006845	10.52	18.66	1846.80	12.00	13164	9076		
pa	3	300000	0.05	0	20	1.0	1.5602	0:00:01	85.27	96.20	78.51	79.76	0.00	0.00	33.31	0.77	3	300000	300149	0.00	GapSeed	20	0	1		Gap	15000	6328	823603	984630	3977	1895892	3.28	18.68	410.75	6.46	13164	9076		
pa	3	300000	0.2	1	7	1.0	120.6314	0:02:00	2215.26	2598.45	2214.48	2214.60	2.10	0.00	86.02	103.98	
pa	3	300000	0.2	1	8	1.0	120.3134	0:02:00	635.64	749.40	635.02	635.12	3.05	0.00	87.83	105.90	
pa	3	300000	0.2	1	9	1.0	37.7004	0:00:37	271.87	305.89	265.36	267.02	69.70	0.00	39.12	15.05	3	300000	299844	0.00	GapSeed	9	1	1		Gap	33333	2490207	669789	907423	16779	1380147	3.02	1519.94	10734.41	10231.43	47091	40043		
pa	3	300000	0.2	1	10	1.0	5.6972	0:00:05	205.81	225.15	199.02	200.56	0.00	0.00	83.05	4.98	3	300000	299844	0.00	GapSeed	10	1	1		Gap	30000	650388	972158	1283470	26111	2614559	4.28	535.25	1251.19	593.14	47091	38790		
pa	3	300000	0.2	1	11	1.0	8.3322	0:00:08	159.16	179.94	158.53	158.73	6.70	0.00	81.90	7.07	3	300000	299844	0.00	GapSeed	11	1	1		Gap	27272	186006	1761094	2215768	48541	6370399	7.39	340.35	2331.58	155.37	47091	37568		
pa	1	1000000	0.01	0	7	0.4	8.4803	0:00:08	434.55	636.53	428.61	429.49	0.00	0.00	51.40	4.41	1	1000000	1000130	0.00	GapSeed	7	0	1		Gap	142857	8855365	1004113	1023195	64	19684	1.02	5819.94	1893.94	1596.73	9093	8885		
pa	1	1000000	0.01	0	7	0.8	25.8871	0:00:25	442.67	642.48	435.81	436.49	0.00	0.00	42.95	11.35	1	1000000	1000130	0.00	GapSeed	7	0	1		Gap	142857	8855365	1004109	1023188	64	18882	1.02	4513.57	20508.54	19541.77	9093	8885		
pa	1	1000000	0.01	0	7	1.0	120.2941	0:02:00	392.22	597.07	391.61	391.70	7.96	0.00	74.21	89.50	
pa	1	1000000	0.01	0	8	0.4	2.3906	0:00:02	172.09	185.87	165.22	165.91	0.00	0.00	40.37	1.09	1	1000000	1000130	0.00	GapSeed	8	0	1		Gap	125000	2025841	1004274	1023504	71	20306	1.02	1477.08	537.26	284.86	9093	8864		
pa	1	1000000	0.01	0	8	0.8	2.3430	0:00:02	181.35	195.69	174.45	175.13	0.00	0.00	48.32	1.34	1	1000000	1000130	0.00	GapSeed	8	0	1		Gap	125000	2025841	1004269	1023495	71	19129	1.02	1170.00	780.77	552.26	9093	8864		
pa	1	1000000	0.01	0	8	1.0	80.4158	0:01:20	182.94	202.21	182.21	182.33	9.33	0.00	72.64	58.65	1	1000000	1000130	0.00	GapSeed	8	0	1		Gap	125000	2025841	1004268	1023493	71	18965	1.02	989.46	79117.24	78295.41	9093	8864		
pa	1	1000000	0.01	0	9	0.4	0.7396	0:00:00	59.74	83.34	52.84	53.51	0.00	0.00	0.00	0.30	1	1000000	1000130	0.00	GapSeed	9	0	1		Gap	111111	526710	1004402	1023769	73	21858	1.02	324.82	180.38	47.40	9093	8837		
pa	1	1000000	0.01	0	9	0.8	0.9872	0:00:00	34.06	57.14	27.33	28.03	0.00	0.00	0.00	0.20	1	1000000	1000130	0.00	GapSeed	9	0	1		Gap	111111	526710	1004390	1023751	73	19851	1.02	409.84	302.50	95.82	9093	8837		
pa	1	1000000	0.01	0	9	1.0	4.4458	0:00:04	132.38	157.22	125.90	126.59	0.00	0.00	59.59	2.74	1	1000000	1000130	0.00	GapSeed	9	0	1		Gap	111111	526710	1004390	1023751	73	19464	1.02	541.94	3510.25	3325.29	9093	8837		
pa	1	1000000	0.01	0	10	0.4	0.8586	0:00:00	25.89	38.36	19.22	19.90	0.00	0.00	0.00	0.14	1	1000000	1000130	0.00	GapSeed	10	0	1		Gap	100000	187311	1004558	1024105	85	23726	1.02	247.58	232.48	59.12	9093	8805		
pa	1	1000000	0.01	0	10	0.8	0.7994	0:00:00	34.61	47.35	27.88	28.55	0.00	0.00	0.00	0.15	1	1000000	1000130	0.00	GapSeed	10	0	1		Gap	100000	187311	1004552	1024096	85	20702	1.02	218.87	186.34	46.32	9093	8805		
pa	1	1000000	0.01	0	10	1.0	1.2269	0:00:01	113.42	128.68	107.99	108.74	0.00	0.00	35.04	0.47	1	1000000	1000130	0.00	GapSeed	10	0	1		Gap	100000	187311	1004550	1024093	85	20139	1.02	345.08	401.81	218.45	9093	8805		
pa	1	1000000	0.01	0	11	0.4	1.0404	0:00:01	62.96	101.89	56.26	56.93	0.00	0.00	0.00	0.02	1	1000000	1000130	0.00	GapSeed	11	0	1		Gap	90909	104387	1004630	1024280	74	26363	1.02	227.78	236.79	53.23	9093	8769		
pa	1	1000000	0.01	0	11	0.8	0.6820	0:00:00	70.48	84.31	63.79	64.47	0.00	0.00	0.00	0.19	1	1000000	1000130	0.00	GapSeed	11	0	1		Gap	90909	104387	1004612	1024251	74	22115	1.02	182.03	173.70	39.61	9093	8769		
